Tag	Group	SR	SR_reverse	g__Streptococcus	g__Moraxella	g__Prevotella	g__Neisseria	g__Veillonella	g__Haemophilus	g__Acinetobacter	g__Providencia	g__Pauljensenia	g__Cutibacterium	g__Sphingomonas	g__Pseudomonas_E	g__Capnocytophaga	g__Granulicatella	g__Haemophilus_D	g__Actinomyces	g__Dolosigranulum	g__Porphyromonas	g__Alloprevotella	g__Rothia	g__Corynebacterium	g__Gemella	g__Moraxella_A	g__Bacillus	g__Leptotrichia_A	g__Lancefieldella	g__Brevundimonas	g__Anaeroglobus	g__Fusobacterium	g__Mesorhizobium	g__Sediminibacterium	g__Ralstonia	g__Campylobacter_A	g__Rahnella	g__Nanosynbacter	g__Abiotrophia	g__Leptotrichia	g__Rhodococcus	g__Microbacterium	g__Staphylococcus	g__Oribacterium	g__Tannerella	g__Lachnoanaerobaculum	g__Methyloversatilis	g__Pseudomonas	g__Acidovorax	g__Diaphorobacter	g__Bosea	g__Buttiauxella	g__Haemophilus_A	g__Centipeda	g__Eikenella	g__JABCPH02	g__F0422	g__Bradyrhizobium	g__Kingella_A	g__Lautropia	g__Tepidimonas	g__Bulleidia	g__Candidatus_Minimicrobia	g__Moryella	g__Treponema	g__Klebsiella	g__Metamycoplasma	g__Gulosibacter	g__Janibacter_A	g__Mogibacterium	g__Escherichia	g__Peptostreptococcus	g__Enterobacter	g__Aquabacterium	g__Arachnia	g__Comamonas	g__Cardiobacterium	g__Parvimonas	g__Dermacoccus	g__Pseudoxanthomonas_A	g__Blastomonas	g__Catonella	g__Dysosmobacter	g__Phocaeicola	g__Treponema_B	g__Paracoccus	g__Branchiibius	g__Faecalibacterium	g__Craurococcus	g__Streptomyces	g__Methylobacterium	g__Bacteroides	g__Saccharopolyspora	g__Pseudonocardia	g__Peptidiphaga	g__Stenotrophomonas	g__CAG-266	g__Pantoea	g__Lactobacillus	g__Micrococcus	g__Sphingomonas_N	g__Lactiplantibacillus	g__U87765	g__Ottowia	g__Filifactor	g__Brevibacterium	g__Kocuria	g__Lawsonibacter	g__Campylobacter_B	g__Lawsonella	g__Photobacterium	g__Ligilactobacillus	g__Tropheryma	g__Treponema_D	g__Aggregatibacter	g__Pseudoxanthomonas	g__Mixta	g__Pseudoflavonifractor	g__Brochothrix	g__Scardovia	g__Zoogloea	g__Afipia	g__Moraxella_C	g__Treponema_C	g__Sphingopyxis	g__Candidatus_Nanosynsacchari	g__Solobacterium	g__Kingella_B	g__Mycoplasma	g__Selenomonas	g__Gordonia	g__Nanoperiomorbus	g__Allisonella	g__Latilactobacillus	g__Sphingomicrobium	g__Janibacter	g__Dyella_B	g__Anaerococcus	g__Caulobacter	g__Pelomonas	g__Pseudostreptobacillus	g__Marihabitans	g__Nocardioides	g__Actinomycetospora	g__Brachybacterium	g__Streptobacillus	g__PUIC01	g__Deinococcus	g__Serratia_J	g__Wolbachia	g__CAJPNX01	g__Kluyvera	g__Candidatus_Nanoperiomorbus	g__Hyphomicrobium_C	g__Limosilactobacillus	g__Solicola	g__Rodentibacter	g__Nanosyncoccus	g__Berryella	g__Vibrio	g__Weissella	g__Olsenella_F	g__Campylobacter	g__Noviherbaspirillum_A	g__Dialister	g__Lactococcus_A	g__Friedmanniella	g__Epilithonimonas	g__Curtobacterium	g__Vagococcus	g__Pseudomonas_B	g__Carnobacterium	g__Bifidobacterium	g__Allosphingosinicella	g__Microcella	g__Peptoanaerobacter	g__Isoptericola	g__Thermus	g__Telluria	g__Microvirga	g__Aeromonas	g__Blastococcus	g__Methylophilus	g__Segatella	g__Slackia	g__Pediococcus	g__Duffyella	g__Flavonifractor	g__Kingella	g__Fretibacterium	g__Vagococcus_D	g__Psychrobacter	g__Azospira	g__Lelliottia	g__Microlunatus_A	g__Marmoricola	g__Johnsonella	g__Enterenecus	g__Nocardiopsis	g__Leuconostoc	g__Candidatus_Nitrosocosmicus	g__Pandoraea	g__Methanocorpusculum	g__Intestinimonas	g__Clavibacter	g__Pseudorhodoferax	g__Peptoniphilus	g__Chryseobacterium	g__Thermophilibacter	g__Cryptobacterium	g__Cellulosimicrobium	g__Brevibacillus	g__Olsenella	g__Caldimonas	g__Labrys	g__Mediterraneibacter	g__Mesorhizobium_B	g__Geodermatophilus	g__Jeotgalicoccus	g__Ornithinimicrobium	g__Aureimonas	g__Candidatus_Nanosynbacter	g__Ezakiella	g__Nesterenkonia	g__Thermoactinomyces	g__Bergeyella_A	g__Methylovorus	g__Citrobacter	g__Bacillus_O	g__Hyphomicrobium_B	g__Serratia_A	g__Aliterella	g__Agrobacterium	g__Akkermansia	g__Beutenbergia	g__Acidocella	g__Erwinia	g__Bergeyella	g__VLJP01	g__Enterococcus_B	g__Pseudoroseomonas	g__Morganella	g__Lysobacter_F	g__Cloacibacterium	g__Siphonobacter	g__Jatrophihabitans	g__Pluralibacter	g__Leclercia	g__Tepidiphilus	g__Phenylobacterium	g__Thiobacillus	g__Paenacidovorax	g__Sphingobium	g__Aedoeadaptatus	g__Arsenicibacter	g__Fodinibacter	g__Pseudactinotalea	g__Mycobacterium	g__Anoxybacillus	g__Lacticaseibacillus	g__Agrococcus	g__Arthrobacter	g__Sphingomonas_B	g__Fructilactobacillus	g__Knoellia	g__Shuttleworthia	g__Peptoniphilus_A	g__Finegoldia	g__Azonexus	g__Trinickia	g__Thermoactinomyces_A	g__Thiomonas	g__Planococcus	g__Quadrisphaera	g__Aquipuribacter
C3056	LSC	0.37	0.63	0.461660879	0	0.04947793	0.000138486	0.04239204	0	0.00024688	0	0.038898618	0.000756416	0.00245156	0	0.005061182	0.134181665	0.001267122	0.016636778	0	0.054658315	0.001595516	0.078138485	0.000183772	0.023102108	0.00016186	0.000143453	0.025813695	0.00323135	0.000231395	0	0	0.000534663	0.001224758	0.00036433	0.000813973	0	0.000154263	0.006185435	4.67465E-05	0.000103427	3.85658E-05	3.1846E-05	0.001117241	0.006154758	0.013560276	0	0	0.000130598	0.000128553	0.000114237	0	0	0	0.000290412	0	0	5.72644E-05	0	0.000200426	6.01861E-05	0	5.96018E-05	7.53787E-05	4.09032E-05	0	0	4.20718E-05	3.5352E-05	0.004189361	0	0	3.94423E-05	0	0.014682776	3.30147E-05	0.000824199	3.41834E-05	0	0	0	0.000351183	0	0	0	0	0	0	0	0	0	0	0	0	0.00394511	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153971	0	0	0	0	4.87916E-05	0	0.000203639	0	0	0	0	0	3.79815E-05	0	2.98009E-05	4.38248E-05	0	0.00031028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001175966	0	0	0	0.000865686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23243E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276389	0	0	0	0	0	0	0	0	0	0.000193998	0	0.000172085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8858E-05	0	0	0	0	0	0	0	0	0	0	8.03455E-05	0	0	0	0	0	7.2457E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94423E-05	3.8858E-05	3.12617E-05	0	0	0
C3057	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3070	HSC	0.992	0.008	0.001732954	0	0	0.001408559	0	0	0.013522166	0	0	0.064537609	0.237141564	0.002193937	0	0	0	0	0	0	0	0	0.021777175	0	0.195286023	0.037237176	0	0	0.029093144	0	0	0.038739639	0.127188602	0.025157716	0	0	0	0	0	0.008579404	0.007990371	0.002911022	0	0	0	0.001297582	0.0010927	0.010346505	0.005472038	0.012548979	0	0	0	0	0	0	0.011567257	0	0	0.010158698	0	0	0	0	0	0	0.027488241	0	0	0.002458576	0	0.006556202	0.00161344	0	0.001451243	0	0	0.031380985	0	0	0	0	0	0	0	0	0	0	0.001946372	0.001715881	0	0	0.00270614	0	0.001229288	0	0	0.002407355	0	0.006283026	0	0.00104148	0	0	0.008511111	0	0	0	0.001750028	0	0	0	0	0	0	0	0	0	0	0	0.003295174	0	0	0	0	0	0	0	0	0.010244065	0	0	0	0	0	0	0	0	0.00104148	0	0	0	0.000939039	0	0	0	0.001528073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001246361	0.001391485	0	0	0.00262931	0	0	0	0	0	0.00208296	0	0.001024406	0	0	0.00106709	0.000887819	0	0	0.002193937	0	0	0	0	0	0	0.001152457	0	0	0	0	0	0	0	0	0	0.001323192	0.001271971	0.001160994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3143	LSC	0.115	0.885	0.984962211	0	0	0	0	0	0.000406909	0	0	0.000641975	0.004696472	0	0	0	0	0	0	0	0	0.000397182	0.002434968	0	0.000601447	0.001249907	0	0	0.000191296	0	0	0.000612795	0.001528745	0.000727896	0	0	0	0	0	0.000171842	0	0	0	0	0	0	0	0	0.000695473	0.00021075	0	0	0	0	0	0	0.000178327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7400	HSC	0.597	0.403	0.057169078	0	0.009042323	0.694990283	0.00564133	0	0	0	0.017544807	0	0	0	0.028395595	0.034792701	0	0	0	0	0	0.008286547	0	0.004588642	0	0	0.017706759	0	0	0	0	0	0	0	0	0	0	0.046885122	0	0	0	0	0.008718419	0.006586051	0	0	0	0	0	0	0	0	0	0.05665623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002996113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035110-A649-2	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035113-A345	LSC	0.056	0.944	0.665225685	0	0.061462741	0.038604284	0.021795568	0.006620846	0.004951159	0	0.033164514	0.004609289	0.004779827	0	0.001273087	0.00721416	0.00420317	0.006510591	0	0.002612803	0.011722713	0.01616543	0.002412123	0.023566786	0.005726116	0	0.002397052	0.0035464	0.004775068	0.001513427	0.005437391	0	0	0.001003399	0.003031613	0	0.002342322	0.0003617	0.000544929	0	0.001495976	0.012006679	0.006298013	0	0.000267309	0.011081807	0	0.001239773	0.000782096	0	0	0	0.002370084	0	0	0.002860282	0.001641925	0	0	0.000314107	0.000492578	0	0	0	0	0	0	0	0	0	0.001105722	0	0.000642493	0	0	0	0.000253824	0	0.000816997	0.002205098	0.000743229	0	0	0	0	0	0	0	0	0.000399773	0.000548895	0	0	0	0	0	0	0	0	0	0	0.000608385	0	0	0.000310141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001152521	0.000524306	0	0	0	0	0	0	0	0	0	0	0	0	0.000410878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314107	0	0	0	0.000223683	0	0	0	0	0	0	0.000228442	0	0	0	0	0.000268102	0	0	0	0	0	0	0	0	0	0	0	0.000346629	0	0	0	0	0	0	0.00029983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035114-A440	HSC	1	0	0.152178122	0	0	0	0	0	0	0	0	0.2642788	0.073184898	0	0	0	0	0	0	0	0	0	0	0	0.12410455	0	0	0	0.087899322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298354308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035115-A537	HSC	1	0	0	0.026505563	0	0	0	0	0.084376793	0	0	0.06399136	0.107237279	0.001485032	0	0	0	0	0.003183818	0	0	0	0.044460945	0	0.093275732	0	0	0	0.08612058	0	0	0.003037565	0.001721287	0.017606624	0	0	0	0	0	0	0.023760505	0.003813831	0	0	0	0.174446207	0	0.017505372	0.008392678	0.011227739	0	0	0	0	0	0	0.034031973	0	0	0.006896397	0	0	0	0	0.002475053	0	0	0	0	0	0	0	0.015277825	0	0	0	0	0.001800038	0.010563974	0.041502132	0	0	0.001822539	0	0	0.00423009	0	0	0	0.007818916	0.004005085	0	0	0	0	0	0	0	0	0	0	0.008977691	0	0	0.006817645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012634018	0.008100172	0.003172567	0	0	0	0	0	0	0	0.001923791	0	0	0	0.020745441	0	0	0	0	0.002070044	0	0	0	0	0	0	0.001923791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006896397	0	0	0	0	0	0	0	0	0.002857561	0	0.004353843	0	0	0	0	0.00284631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002700057	0	0	0.001350029	0	0	0.002171296	0	0	0	0.002002543	0	0.001935041	0	0	0	0	0	0	0	0	0	0	0.001518782	0	0	0	0.001282527	0	0	0	0.001147524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035116-A728	HSC	0.95	0.05	0.343302856	0	0.090111619	0.075365137	0.132421481	0	0	0	0	0	0	0	0.022026955	0	0.014924598	0.180059966	0	0.006671911	0.00245651	0.004348988	0	0.011265808	0	0	0.038606543	0.016483109	0	0.028023511	0.010033842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011288072	0	0	0	0	0	0	0	0.00250846	0	0.010100635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035117-A662	HSC	0.783	0.217	0.087171268	0	0.196901304	0.289137119	0.027018187	0.01880806	0	0	0	0	0	0	0.076120851	0.001504645	0.051474116	0	0	0.046932923	0.002518645	0.060692791	0	0.019042479	0	0	0.006721837	0	0	0	0.030229186	0	0	0	0.010832352	0	0.002491386	0.000730516	0	0	0	0	0.005119063	0.004170483	0.001848096	0	0	0	0	0	0	0	0	0.003521741	0	0	0	0.006492869	0.006154869	0	0	0	0	0.007877579	0	0.004655676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002518645	0	0	0.012407868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013340093	0	0	0	0	0	0	0	0	0	0.001128484	0	0	0	0	0	0	0	0	0	0	0	0.00243687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035120-A1582	HSC	0.999	0.001	0.21541904	0.070433279	0	0	0.046633442	0	0.070229862	0	0	0	0.134509764	0	0	0	0	0	0	0	0	0	0.024918633	0	0	0	0	0	0.076840928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229454841	0	0	0	0	0	0	0	0	0	0	0.07114524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035140358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025274614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035121-A1686	LSC	0.35	0.65	0.282771244	0.000429961	0.295120348	0.009918799	0.077280433	0.001924589	0.000171985	0	0.010744939	0.000189388	0.000260024	0	0.004142985	0.058344731	0.041782006	0.014939109	0	0.026912509	0.004333396	0.014282906	0.000401297	0.019996274	0.000450436	0	0.004447029	0.006269246	0.000122846	0.001894901	0.014962655	0	0	0	0.014147776	0	0.00910392	0.00221942	0.001200821	0	0.000110561	0	0.019018623	0.008620725	0.006277436	0.000453507	0	0	0	0	0	0	0.002400618	0.001674802	0.0008978	0.000246716	0	0.000124894	0.001266339	0	0.002624812	0.004600586	0.008649389	0.004607752	0	0.001667636	0	0	0.000633681	0	0.001975775	0	0	0.000411534	0	0.000333732	0.00221123	0	0	0.000109538	0.004546329	0	0	0.000288688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163795	0.00098584	0	0	0	0.000285617	0	0	0	0	0.000465791	0.000228289	0	0	0	0	0	0	0	0	0.001334928	0	0	0	0.000268214	0	0.000133083	0	0.001365639	0.000569187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210886	0	0.000448388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259001	0	0	0	0	0	0	0.000189388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035124-A4163	LSC	0.15	0.85	0.127279335	0	0.012695908	0.788832902	0.015294121	0	0.000335318	0	0.018328048	0	0	0	0.001579208	0.00153403	0.000596344	0.007050716	0	0	0.000641522	0.001012982	0	0.000431697	0.000634494	0	0.000728865	0	0	0	0	0	0	0	0.003293949	0	0	0.016573149	0	0	0	0	0.001318182	0.000221872	0.000210829	0.000579277	0	0	0	0	0	0	0	0.000827252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035129-A5347	HSC	0.95	0.05	0.115102813	0	0.277487592	0.015079177	0.164192862	0	0	0	0.009891279	0	0.007551406	0	0.012786575	0	0	0.032025526	0	0	0	0	0	0	0.010103994	0	0.016899078	0.050980856	0	0.044623021	0.026896715	0	0	0	0	0	0	0	0.0601749	0	0	0.021850626	0	0	0.009087686	0.012892933	0.112372961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035131-A1387	HSC	1	0	0	0	0	0	0	0	0.044126196	0	0	0.04195952	0.027955398	0	0	0	0	0	0.037731861	0	0	0	0.023199281	0	0.050626222	0	0	0	0.122813507	0	0	0	0	0.024626116	0	0	0	0	0	0	0.023199281	0	0	0	0	0.337789991	0	0.039370079	0.009723617	0.008085399	0	0	0	0	0	0	0.02917085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02954077	0	0	0	0	0	0.028642393	0.041800983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006922792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012154521	0.027585478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010463457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005813032	0	0	0	0	0	0	0	0	0	0	0.009353697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007345558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
