
Tag	g__Mycoplasmoides	GB	Group	g__Streptococcus	g__Moraxella	g__Prevotella	g__Neisseria	g__Veillonella	g__Haemophilus	g__Acinetobacter	g__Providencia	g__Pauljensenia	g__Cutibacterium	g__Sphingomonas	g__Pseudomonas_E	g__Capnocytophaga	g__Granulicatella	g__Haemophilus_D	g__Actinomyces	g__Dolosigranulum	g__Porphyromonas	g__Alloprevotella	g__Rothia	g__Corynebacterium	g__Gemella	g__Moraxella_A	g__Bacillus	g__Leptotrichia_A	g__Lancefieldella	g__Brevundimonas	g__Anaeroglobus	g__Fusobacterium	g__Mesorhizobium	g__Sediminibacterium	g__Ralstonia	g__Campylobacter_A	g__Rahnella	g__Nanosynbacter	g__Abiotrophia	g__Leptotrichia	g__Rhodococcus	g__Microbacterium	g__Staphylococcus	g__Oribacterium	g__Tannerella	g__Lachnoanaerobaculum	g__Methyloversatilis	g__Pseudomonas	g__Acidovorax	g__Diaphorobacter	g__Bosea	g__Buttiauxella	g__Haemophilus_A	g__Centipeda	g__Eikenella	g__JABCPH02	g__F0422	g__Bradyrhizobium	g__Kingella_A	g__Lautropia	g__Tepidimonas	g__Bulleidia	g__Candidatus_Minimicrobia	g__Moryella	g__Treponema	g__Klebsiella	g__Metamycoplasma	g__Gulosibacter	g__Janibacter_A	g__Mogibacterium	g__Escherichia	g__Peptostreptococcus	g__Enterobacter	g__Aquabacterium	g__Arachnia	g__Comamonas	g__Cardiobacterium	g__Parvimonas	g__Dermacoccus	g__Pseudoxanthomonas_A	g__Blastomonas	g__Catonella	g__Phocaeicola	g__Treponema_B	g__Paracoccus	g__Branchiibius	g__Faecalibacterium	g__Craurococcus	g__Streptomyces	g__Methylobacterium	g__Bacteroides	g__Saccharopolyspora	g__Pseudonocardia	g__Peptidiphaga	g__Stenotrophomonas	g__Pantoea	g__Lactobacillus	g__Micrococcus	g__Sphingomonas_N	g__U87765	g__Ottowia	g__Filifactor	g__Brevibacterium	g__Kocuria	g__Campylobacter_B	g__Lawsonella	g__Photobacterium	g__Ligilactobacillus	g__Tropheryma	g__Treponema_D	g__Aggregatibacter	g__Pseudoxanthomonas	g__Mixta	g__Brochothrix	g__Scardovia	g__Zoogloea	g__Afipia	g__Moraxella_C	g__Treponema_C	g__Sphingopyxis	g__Candidatus_Nanosynsacchari	g__Solobacterium	g__Kingella_B	g__Mycoplasma	g__Selenomonas	g__Gordonia	g__Nanoperiomorbus	g__Allisonella	g__Latilactobacillus	g__Sphingomicrobium	g__Janibacter	g__Dyella_B	g__Anaerococcus	g__Pelomonas	g__Pseudostreptobacillus	g__Nocardioides	g__Actinomycetospora	g__Brachybacterium	g__Streptobacillus	g__PUIC01	g__Deinococcus	g__Serratia_J	g__Wolbachia	g__CAJPNX01	g__Kluyvera	g__Candidatus_Nanoperiomorbus	g__Hyphomicrobium_C	g__Limosilactobacillus	g__Rodentibacter	g__Nanosyncoccus	g__Berryella	g__Vibrio	g__Weissella	g__Olsenella_F	g__Campylobacter	g__Noviherbaspirillum_A	g__Dialister	g__Lactococcus_A	g__Friedmanniella	g__Epilithonimonas	g__Vagococcus	g__Pseudomonas_B	g__Carnobacterium	g__Bifidobacterium	g__Allosphingosinicella	g__Microcella	g__Peptoanaerobacter	g__Isoptericola	g__Thermus	g__Telluria	g__Microvirga	g__Aeromonas	g__Blastococcus	g__Methylophilus	g__Segatella	g__Slackia	g__Pediococcus	g__Duffyella	g__Flavonifractor	g__Kingella	g__Fretibacterium	g__Vagococcus_D	g__Psychrobacter	g__Azospira	g__Lelliottia	g__Microlunatus_A	g__Marmoricola	g__Johnsonella	g__Enterenecus	g__Nocardiopsis	g__Leuconostoc	g__Candidatus_Nitrosocosmicus	g__Pandoraea	g__Methanocorpusculum	g__Intestinimonas	g__Clavibacter	g__Pseudorhodoferax	g__Peptoniphilus	g__Chryseobacterium	g__Thermophilibacter	g__Cryptobacterium	g__Cellulosimicrobium	g__Brevibacillus	g__Olsenella	g__Caldimonas	g__Labrys	g__Mediterraneibacter	g__Geodermatophilus	g__Jeotgalicoccus	g__Ornithinimicrobium	g__Candidatus_Nanosynbacter	g__Ezakiella	g__Nesterenkonia	g__Bergeyella_A	g__Methylovorus	g__Citrobacter	g__Bacillus_O	g__Hyphomicrobium_B	g__Serratia_A	g__Aliterella	g__Akkermansia	g__Beutenbergia	g__Acidocella	g__Erwinia	g__Bergeyella	g__VLJP01	g__Enterococcus_B	g__Pseudoroseomonas	g__Morganella	g__Lysobacter_F	g__Cloacibacterium	g__Jatrophihabitans	g__Pluralibacter	g__Leclercia	g__Tepidiphilus	g__Phenylobacterium	g__Thiobacillus	g__Sphingobium	g__Aedoeadaptatus	g__Arsenicibacter	g__Pseudactinotalea	g__Mycobacterium	g__Anoxybacillus	g__Lacticaseibacillus	g__Agrococcus	g__Arthrobacter	g__Sphingomonas_B	g__Knoellia	g__Shuttleworthia	g__Peptoniphilus_A	g__Finegoldia	g__Trinickia	g__Thermoactinomyces_A	g__Thiomonas	g__Quadrisphaera
HD0035153-B5837	0.638493207	0.119461543	HSC	0.618338721	0	0.057013971	0.006192547	0.091458538	0.001174706	0.000624354	0	0.052660283	0.001303432	0.002674026	0.000129348	0.008788218	0.004968092	0.00190229	0.002494929	0	0.004185162	0.002887948	0.003548993	0.000587664	0.015290455	0.000126861	0.000301605	0.000909169	0.006657703	0.000123751	0.002048428	0.000366279	0.000325858	0.001327063	0.000283571	0.009124026	0.0002133	0.000391154	0.009260837	0.018001172	0.000133701	6.41E-05	0	0.006215556	0.001871818	0.002569553	0	0	9.39E-05	0	9.20E-05	0	0	0.001166622	0.000998096	0.004165884	0.004270358	0	0	0.003974349	0	0.000105095	0	0.002722532	0.002592562	0.000294765	0.002140465	0	0	0.00021641	0	0.000810914	0.000366279	0	0.000172257	0	0.000608807	0.001365619	0	0	0	0.000911035	0	0	0	0	0	0	0	0	0	0	0	0.001238136	0	0.000838276	0.00015982	0	0	0	0	0	0	0	0.000762408	0	0.006224884	0.000546621	0	0.000624976	0	0	0	0.004182053	0.000771115	0	0	0	0.000357573	0	0	0	0.000340161	0	0.001869953	0	0.000631816	0.000172257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185565	0	0	0.001696452	0.000194644	0	0.001466983	0	0	0	0.001118738	0.000302227	0.00045645	0.00019651	0	0.000338295	0.000994987	0	0	0.000840764	0	0.000814645	6.59E-05	0	0	0.000161685	0	0	0	0	0.000609429	0	0	0	0	0	0.000425979	0	0	9.33E-05	0.000345136	0	0	0.000117533	0	0	0	0	0	0.00027984	0	0	0	0	0	0	0	0	0	7.96E-05	0	0	0.00011007	0	0	0	0	0	0	0	0	0	0	0	0.00011318	0	0	0.000105717	0	0	0	0	9.58E-05	0	0	9.20E-05	0	8.46E-05	0	0	0	0	7.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035154-B5875	1	0	HSC	0.461660879	0	0.04947793	0.000138486	0.04239204	0	0.00024688	0	0.038898618	0.000756416	0.00245156	0	0.005061182	0.134181665	0.001267122	0.016636778	0	0.054658315	0.001595516	0.078138485	0.000183772	0.023102108	0.00016186	0.000143453	0.025813695	0.00323135	0.000231395	0	0	0.000534663	0.001224758	0.00036433	0.000813973	0	0.000154263	0.006185435	4.67E-05	0.000103427	3.86E-05	3.18E-05	0.001117241	0.006154758	0.013560276	0	0	0.000130598	0.000128553	0.000114237	0	0	0	0.000290412	0	0	5.73E-05	0	0.000200426	6.02E-05	0	5.96E-05	7.54E-05	4.09E-05	0	0	4.21E-05	3.54E-05	0.004189361	0	0	3.94E-05	0	0.014682776	3.30E-05	0.000824199	3.42E-05	0	0	0	0.000351183	0	0	0	0	0	0	0	0	0	0	0	0.00394511	0	0	0	0	0	0	0	0	0	0	0.000153971	0	0	0	0	4.88E-05	0	0.000203639	0	0	0	0	3.80E-05	0	2.98E-05	4.38E-05	0	0.00031028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001175966	0	0	0	0.000865686	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276389	0	0	0	0	0	0	0	0	0	0.000193998	0	0.000172085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89E-05	0	0	0	0	0	0	0	0	0	8.03E-05	0	0	0	0	7.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94E-05	3.89E-05	3.13E-05	0
HD0035156-B4578	1	0	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035157-B8969	0.998405379	0.001594621	HSC	0.000358169	0	0	0.000291123	0	0	0.00279478	0	0	0.013338721	0.049012741	0.000453446	0	0	0	0	0	0	0	0	0.004500936	0	0.04036198	0.00769623	0	0	0.006013011	0	0	0.008006761	0.026287513	0.005199631	0	0	0	0	0	0.001773203	0.001651461	0.000601654	0	0	0	0.000268186	0.000225841	0.00213843	0.001130968	0.00259364	0	0	0	0	0	0	0.002390736	0	0	0.002099613	0	0	0	0	0	0	0.005681307	0	0	0.000508142	0	0.001355045	0.000333468	0	0.000299945	0	0	0.006485865	0	0	0	0	0	0	0	0	0	0.000402279	0.000354641	0	0	0.000559309	0	0.000254071	0	0.000497555	0	0.001298584	0.000215254	0	0	0.001759088	0	0	0.000361698	0	0	0	0	0	0	0	0	0	0	0.000681051	0	0	0	0	0	0	0	0	0.002117257	0	0	0	0	0	0	0	0.000215254	0	0	0.000194082	0	0	0	0.000315824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002576	0.000287594	0	0.000543429	0	0	0	0	0	0.000430509	0	0.000211726	0	0	0.000220548	0.000183496	0	0	0.000453446	0	0	0	0	0	0	0.000238191	0	0	0	0	0	0	0	0	0	0.000273479	0.000262893	0.000239956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035158-B8269	0.994198989	0.005801011	HSC	0.93662659	0	0	0	0	0	0.00038694	0	0	0.000610471	0.004465999	0	0	0	0	0	0	0	0	0.000377691	0.002315475	0	0.000571932	0.001188569	0	0	0.000181908	0	0	0.000582723	0.001453724	0.000692176	0	0	0	0	0	0.000163409	0	0	0	0	0	0	0	0	0.000661344	0.000200407	0	0	0	0	0	0	0.000169575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035159-C804	0.996313284	0.003686716	HSC	0.046893681	0	0.007417084	0.570074835	0.004627375	0	0	0	0.014391356	0	0	0	0.023291857	0.028539167	0	0	0	0	0	0.006797148	0	0.003763893	0	0	0.0145242	0	0	0	0	0	0	0	0	0	0	0.038458132	0	0	0	0	0.007151397	0.005402294	0	0	0	0	0	0	0	0	0	0.046473011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002457601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035160-C1026	0.983233007	0.007655557	HSC	0.002316538	0	0.002881683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002954425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035161-C1241	1	0	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035162-C2046	0.997899813	0.001187718	HSC	0	0	0.011084243	0.025522621	0.004297972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035163-C2125	0.997477196	0.002522804	HSC	0.647247043	0	0.059801626	0.03756095	0.021206513	0.006441909	0.004817347	0	0.032268197	0.004484717	0.004650646	0	0.00123868	0.007019188	0.004089574	0.006334633	0	0.002542188	0.01140589	0.015728537	0.002346932	0.022929861	0.00557136	0	0.002332269	0.003450554	0.004646015	0.001472524	0.005290438	0	0	0.000976281	0.002949679	0	0.002279017	0.000351924	0.000530201	0	0.001455546	0.011682182	0.006127801	0	0.000260084	0.010782306	0	0.001206266	0.000760959	0	0	0	0.002306029	0	0	0.002782979	0.00159755	0	0	0.000305618	0.000479265	0	0	0	0	0	0	0	0	0	0.001075838	0	0.000625128	0	0	0	0.000246964	0	0.000794916	0.002145502	0.000723142	0	0	0	0	0	0	0	0.000388969	0.00053406	0	0	0	0	0	0	0	0	0.000591942	0	0	0.000301759	0	0	0	0	0	0	0	0	0	0	0	0	0.001121372	0.000510136	0	0	0	0	0	0	0	0	0	0	0	0	0.000399773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305618	0	0	0	0.000217637	0	0	0	0	0	0.000222268	0	0	0	0	0.000260856	0	0	0	0	0	0	0	0	0	0	0	0.000337261	0	0	0	0	0	0	0.000291727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035164-C4391	0.970401834	0.017237438	HSC	0.001686051	0	0	0	0	0	0	0	0	0.002928066	0.000810849	0	0	0	0	0	0	0	0	0	0	0	0.001375011	0	0	0	0.000973877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003305604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035165-C8696	0.992878245	0.00271789	HSC	0	0.001330555	0	0	0	0	0.004235637	0	0	0.003212307	0.005383212	7.45E-05	0	0	0	0	0.000159825	0	0	0	0.002231898	0	0.004682355	0	0	0	0.004323173	0	0	0.000152483	8.64E-05	0.000883836	0	0	0	0	0	0	0.001192755	0.000191451	0	0	0	0.008757038	0	0.000878753	0.000421305	0.000563622	0	0	0	0	0	0	0.001708374	0	0	0.000346193	0	0	0	0	0.000124245	0	0	0	0	0	0	0	0.000766933	0	0	0	0	9.04E-05	0.000530302	0.002083369	0	9.15E-05	0	0	0.000212347	0	0	0	0.000392502	0.000201052	0	0	0	0	0	0	0	0	0.000450672	0	0	0.000342239	0	0	0	0	0	0	0	0	0	0	0	0	0.000634216	0.000406621	0.00015926	0	0	0	0	0	0	0	9.66E-05	0	0	0	0.001041402	0	0	0	0.000103914	0	0	0	0	0	9.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346193	0	0	0	0	0	0	0	0.000143447	0	0.000218559	0	0	0	0	0.000142882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013554	0	6.78E-05	0	0	0.000108997	0	0	0.000100526	0	9.71E-05	0	0	0	0	0	0	0	0	0	7.62E-05	0	0	0	6.44E-05	0	0	5.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035166-C8695	0.986258725	0.010414226	HSC	0.171230798	0	0.044945401	0.037590228	0.066048492	0	0	0	0	0	0	0	0.010986489	0	0.007444013	0.089809365	0	0.003327781	0.001225245	0.002169165	0	0.0056191	0	0	0.019255969	0.008221359	0	0.01397742	0.005004627	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005630205	0	0	0	0	0	0	0	0.001251157	0	0.005037942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035168-C8899	0.99911481	0	HSC	0.026440153	0	0.059722668	0.087698963	0.008194959	0.005704724	0	0	0	0	0	0	0.023088422	0.000456378	0.015612753	0	0	0.014235352	0.000763937	0.018408895	0	0.005775826	0	0	0.002038819	0	0	0	0.009168896	0	0	0	0.00328559	0	0.000755669	0.000221575	0	0	0	0	0.001552677	0.00126496	0.000560551	0	0	0	0	0	0	0	0	0.001068189	0	0	0	0.00196937	0.00186685	0	0	0	0	0.00238937	0	0.001412126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000763937	0	0.003763464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00404622	0	0	0	0	0	0	0	0	0.000342283	0	0	0	0	0	0	0	0	0	0	0.000739134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035169-E330	0.246099604	0.042390511	HSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002613221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003586163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035170-E331	0.998744978	0.001255022	HSC	0	0	0.000626258	0	0.000576349	0	0	0	0	0	0	0	0	0	0.000126482	0	0	0.000293986	0.000473796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035171-E332	1	0	HSC	0.275231917	0.000418498	0.287251766	0.009654341	0.07521996	0.001873275	0.000167399	0	0.010458454	0.000184338	0.000253091	0	0.004032523	0.056789127	0.040668002	0.014540799	0	0.02619496	0.004217858	0.013902091	0.000390598	0.019463127	0.000438426	0	0.004328461	0.006102093	0.000119571	0.001844379	0.014563716	0	0	0	0.013770564	0	0.008861188	0.002160245	0.001168804	0	0.000107614	0	0.018511544	0.008390877	0.006110065	0.000441415	0	0	0	0	0	0	0.002336612	0.001630148	0.000873863	0.000240138	0	0.000121564	0.001232575	0	0.002554828	0.004477924	0.008418777	0.004484899	0	0.001623173	0	0	0.000616786	0	0.001923096	0	0	0.000400562	0	0.000324834	0.002152273	0	0	0.000106617	0.004425114	0	0.000280991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159428	0.000959555	0	0	0.000278002	0	0	0	0	0.000453372	0.000222202	0	0	0	0	0	0	0	0.001299335	0	0	0	0.000261063	0	0.000129535	0	0.001329228	0.000554011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205263	0	0.000436433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000557997	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252095	0	0	0	0	0	0	0.000184338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
